customerID,Prediction_Date,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Model_used,Churn,Probability
1574-DYCWE,2024-08-30,Female,No,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1028.75,Gradient Boost Classifier,No,1.73
7247-XOZPB,2024-08-30,Male,No,Yes,No,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),77.4,4155.95,Gradient Boost Classifier,No,3.76
2466-FCCPT,2024-08-30,Female,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.7,395.6,Gradient Boost Classifier,No,4.34
6211-WWLTF,2024-08-30,Male,No,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),99.7,6330.4,Gradient Boost Classifier,No,5.85
4826-TZEVA,2024-08-30,Female,No,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.8,2971.7,Gradient Boost Classifier,Yes,27.93
6016-NXBNJ,2024-08-30,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.15,638.0,Gradient Boost Classifier,No,4.83
9138-EFSMO,2024-08-30,Male,No,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.95,2034.25,Gradient Boost Classifier,Yes,14.49
0576-WNXXC,2024-08-30,Male,Yes,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.55,2510.2,Gradient Boost Classifier,Yes,57.07
4632-XJMEX,2024-08-30,Male,No,No,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),62.85,3419.5,Gradient Boost Classifier,No,3.69
8910-LEDAG,2024-08-30,Male,Yes,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.55,2427.35,Gradient Boost Classifier,Yes,36.03
3452-GWUIN,2024-08-30,Female,Yes,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,1760.25,Gradient Boost Classifier,Yes,78.7
2716-GFZOR,2024-08-30,Male,No,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.1,3551.65,Gradient Boost Classifier,Yes,22.02
3724-UCSHY,2024-08-30,Male,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,122.9,Gradient Boost Classifier,No,11.59
8626-XHBIE,2024-08-30,Male,No,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1424.2,Gradient Boost Classifier,No,1.96
4628-CTTLA,2024-08-30,Male,No,No,No,57,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,2111.45,Gradient Boost Classifier,Yes,26.96
3192-LNKRK,2024-08-30,Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,2909.95,Gradient Boost Classifier,Yes,32.91
4439-YRNVD,2024-08-30,Female,No,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,36.25,374.0,Gradient Boost Classifier,Yes,20.37
2876-VBBBL,2024-08-30,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,Gradient Boost Classifier,Yes,38.19
6834-NXDCA,2024-08-30,Female,No,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.9,300.8,Gradient Boost Classifier,Yes,45.18
2208-UGTGR,2024-08-30,Male,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.6,5581.05,Gradient Boost Classifier,Yes,47.87
3005-TYFRD,2024-08-30,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.65,5676.65,Gradient Boost Classifier,Yes,46.03
8670-MEFCP,2024-08-30,Female,No,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.9,3379.25,Gradient Boost Classifier,No,2.16
3079-BCHLN,2024-08-30,Male,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,942.95,Gradient Boost Classifier,No,4.18
7777-UNYHB,2024-08-30,Female,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.1,232.4,Gradient Boost Classifier,Yes,12.16
5597-GLBUC,2024-08-30,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.45,85.45,Gradient Boost Classifier,Yes,83.55
7278-CKDNC,2024-08-30,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.5,2088.45,Gradient Boost Classifier,Yes,46.76
2748-MYRVK,2024-08-30,Female,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.9,6137.0,Gradient Boost Classifier,Yes,21.44
8450-UYIBU,2024-08-30,Female,Yes,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,1434.6,Gradient Boost Classifier,Yes,35.23
2969-VAPYH,2024-08-30,Female,No,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),60.5,3870.0,Gradient Boost Classifier,No,4.05
4822-YCXMX,2024-08-30,Male,No,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.8,2043.45,Gradient Boost Classifier,Yes,51.95
7181-OQCUT,2024-08-30,Male,No,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.85,2215.0,Gradient Boost Classifier,Yes,38.16
8474-UMLNT,2024-08-30,Female,No,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,Gradient Boost Classifier,Yes,12.34
9821-POOTN,2024-08-30,Male,No,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,2576.2,Gradient Boost Classifier,Yes,45.69
3836-FZSDJ,2024-08-30,Male,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.85,1901.0,Gradient Boost Classifier,No,1.35
9142-XMYJH,2024-08-30,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,601.6,Gradient Boost Classifier,No,8.6
6559-ILWKJ,2024-08-30,Male,No,Yes,No,71,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,49.35,3515.25,Gradient Boost Classifier,No,4.45
0187-QSXOE,2024-08-30,Male,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.0,605.45,Gradient Boost Classifier,Yes,76.44
7733-UDMTP,2024-08-30,Female,Yes,No,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,3094.05,Gradient Boost Classifier,Yes,34.29
2649-HWLYB,2024-08-30,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.15,4929.55,Gradient Boost Classifier,No,2.2
5214-CHIWJ,2024-08-30,Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,595.05,Gradient Boost Classifier,No,4.03
4229-CZMLL,2024-08-30,Male,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,469.8,Gradient Boost Classifier,Yes,73.5
6904-JLBGY,2024-08-30,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.35,8436.25,Gradient Boost Classifier,No,5.28
2465-BLLEU,2024-08-30,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.75,19.75,Gradient Boost Classifier,Yes,37.32
1685-VAYJF,2024-08-30,Male,No,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.2,492.0,Gradient Boost Classifier,Yes,23.18
8874-EJNSR,2024-08-30,Male,No,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,987.95,Gradient Boost Classifier,No,1.55
6917-YACBP,2024-08-30,Female,Yes,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.75,5496.9,Gradient Boost Classifier,Yes,30.54
5049-MUBWG,2024-08-30,Male,No,No,No,26,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75.0,1908.35,Gradient Boost Classifier,No,4.8
4223-WOZCM,2024-08-30,Male,Yes,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.95,107.1,Gradient Boost Classifier,Yes,42.49
0769-MURVM,2024-08-30,Female,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,4575.35,Gradient Boost Classifier,No,1.37
9253-VIFJQ,2024-08-30,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),67.05,4309.55,Gradient Boost Classifier,No,3.87
7030-FZTFM,2024-08-30,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.9,7922.75,Gradient Boost Classifier,No,3.84
9741-YLNTD,2024-08-30,Male,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,Gradient Boost Classifier,Yes,55.44
5917-RYRMG,2024-08-30,Male,Yes,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,587.7,Gradient Boost Classifier,No,5.15
5120-ZBLAI,2024-08-30,Female,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.7,3876.2,Gradient Boost Classifier,No,7.51
1194-BHJYC,2024-08-30,Male,No,Yes,No,61,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,62.15,3778.85,Gradient Boost Classifier,No,3.32
3663-MITLP,2024-08-30,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,1457.25,Gradient Boost Classifier,Yes,71.5
0906-QVPMS,2024-08-30,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.15,8349.45,Gradient Boost Classifier,No,3.16
9025-ZRPVR,2024-08-30,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,185.6,Gradient Boost Classifier,Yes,13.33
1905-OEILC,2024-08-30,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,19.5,Gradient Boost Classifier,Yes,28.47
7858-GTZSP,2024-08-30,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,1066.9,Gradient Boost Classifier,Yes,74.65
3285-UCQVC,2024-08-30,Female,No,No,No,37,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),28.6,973.55,Gradient Boost Classifier,Yes,15.57
6248-BSHKG,2024-08-30,Male,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,1226.45,Gradient Boost Classifier,No,3.77
4685-TFLLS,2024-08-30,Male,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,342.3,Gradient Boost Classifier,No,4.92
3470-BTGQO,2024-08-30,Male,No,No,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,985.05,Gradient Boost Classifier,Yes,16.72
1209-VFFOC,2024-08-30,Male,No,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,56.4,3948.45,Gradient Boost Classifier,No,2.21
8224-DWCKX,2024-08-30,Male,Yes,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.3,828.05,Gradient Boost Classifier,Yes,62.63
5482-PLVPE,2024-08-30,Female,Yes,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.35,41.85,Gradient Boost Classifier,Yes,63.89
4553-DVPZG,2024-08-30,Female,No,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,6164.7,Gradient Boost Classifier,Yes,62.55
4902-OHLSK,2024-08-30,Female,Yes,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.65,2862.75,Gradient Boost Classifier,Yes,50.26
6917-IAYHD,2024-08-30,Male,No,No,Yes,1,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,33.6,33.6,Gradient Boost Classifier,Yes,38.86
0495-ZBNGW,2024-08-30,Male,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.9,343.95,Gradient Boost Classifier,Yes,73.43
8620-RJPZN,2024-08-30,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.7,20.7,Gradient Boost Classifier,Yes,38.66
7572-KPVKK,2024-08-30,Male,No,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,104.05,6590.5,Gradient Boost Classifier,Yes,16.85
2642-MAWLJ,2024-08-30,Female,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,717.95,Gradient Boost Classifier,No,1.86
2357-COQEK,2024-08-30,Female,Yes,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.3,2890.65,Gradient Boost Classifier,Yes,51.65
7103-ZGVNT,2024-08-30,Female,No,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),73.7,4885.85,Gradient Boost Classifier,No,3.58
3737-GCSPV,2024-08-30,Female,No,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.2,1222.05,Gradient Boost Classifier,Yes,46.66
2027-WKXMW,2024-08-30,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.75,6871.7,Gradient Boost Classifier,Yes,43.64
7137-NAXML,2024-08-30,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.15,405.6,Gradient Boost Classifier,No,4.31
2428-ZMCTB,2024-08-30,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,208.25,Gradient Boost Classifier,No,11.85
2961-VNFKL,2024-08-30,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.95,1801.9,Gradient Boost Classifier,No,1.45
1768-HNVGJ,2024-08-30,Female,Yes,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.05,3062.45,Gradient Boost Classifier,Yes,21.01
6963-KQYQB,2024-08-30,Female,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.05,1764.75,Gradient Boost Classifier,No,1.59
5934-RMPOV,2024-08-30,Female,No,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,1816.75,Gradient Boost Classifier,Yes,55.79
1207-BLKSA,2024-08-30,Female,No,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.05,1255.1,Gradient Boost Classifier,No,1.59
4088-YLDSU,2024-08-30,Male,No,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.15,5743.05,Gradient Boost Classifier,Yes,22.18
8316-BBQAY,2024-08-30,Female,No,No,No,65,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.95,3921.1,Gradient Boost Classifier,No,3.17
1166-PQLGG,2024-08-30,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,1463.45,Gradient Boost Classifier,No,1.39
3146-JTQHR,2024-08-30,Male,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.6,189.45,Gradient Boost Classifier,No,6.61
4291-YZODP,2024-08-30,Female,No,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,96.8,Gradient Boost Classifier,No,6.04
4395-PZMSN,2024-08-30,Male,Yes,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.55,408.5,Gradient Boost Classifier,Yes,70.95
6427-FEFIG,2024-08-30,Female,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),78.6,1846.65,Gradient Boost Classifier,No,2.32
0017-IUDMW,2024-08-30,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.8,8456.75,Gradient Boost Classifier,No,3.84
8706-HRADD,2024-08-30,Male,No,No,No,21,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,43.55,1011.5,Gradient Boost Classifier,Yes,16.86
9955-QOPOY,2024-08-30,Male,No,Yes,No,69,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.8,4263.4,Gradient Boost Classifier,No,8.19
4385-ZKVNW,2024-08-30,Male,No,Yes,Yes,44,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.9,2549.1,Gradient Boost Classifier,No,11.04
5446-DKWYW,2024-08-30,Female,Yes,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,Gradient Boost Classifier,No,8.87
2034-CGRHZ,2024-08-30,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.95,2496.7,Gradient Boost Classifier,Yes,54.81
5797-APWZC,2024-08-30,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,90.6,Gradient Boost Classifier,Yes,79.79
3683-QKIUE,2024-08-30,Female,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.8,288.05,Gradient Boost Classifier,Yes,22.33
4228-ZGYUW,2024-08-30,Male,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,368.1,Gradient Boost Classifier,Yes,73.97
9031-ZVQPT,2024-08-30,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.2,7840.6,Gradient Boost Classifier,No,8.55
2990-IAJSV,2024-08-30,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6632.75,Gradient Boost Classifier,No,1.55
8107-KNCIM,2024-08-30,Male,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,1013.35,Gradient Boost Classifier,Yes,71.92
9027-YFHQJ,2024-08-30,Male,No,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95,Gradient Boost Classifier,Yes,17.29
5176-LDKUH,2024-08-30,Female,No,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.15,3772.65,Gradient Boost Classifier,Yes,14.91
4644-OBGFZ,2024-08-30,Male,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,1026.35,Gradient Boost Classifier,No,3.77
7926-IJOOU,2024-08-30,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.3,19.3,Gradient Boost Classifier,Yes,27.67
6480-YAGIY,2024-08-30,Male,No,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),112.2,5031.85,Gradient Boost Classifier,Yes,18.08
4029-HPFVY,2024-08-30,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3,220.4,Gradient Boost Classifier,Yes,60.77
7602-DBTOU,2024-08-30,Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,1416.5,Gradient Boost Classifier,No,1.39
5345-BMKWB,2024-08-30,Male,No,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,158.35,Gradient Boost Classifier,No,10.98
